"","Country.Region","date","CumCaseNumber","IncCaseNumber"
"710","Andorra",2020-06-22,855,0
"711","Andorra",2020-06-23,855,0
"712","Andorra",2020-06-24,855,0
"713","Andorra",2020-06-25,855,0
"714","Andorra",2020-06-26,855,0
"715","Andorra",2020-06-27,855,0
"716","Andorra",2020-06-28,855,0
"717","Andorra",2020-06-29,855,0
"718","Andorra",2020-06-30,855,0
"719","Andorra",2020-07-01,855,0
"720","Andorra",2020-07-02,855,0
"721","Andorra",2020-07-03,855,0
"722","Andorra",2020-07-04,855,0
"723","Andorra",2020-07-05,855,0
"724","Andorra",2020-07-06,855,0
"725","Andorra",2020-07-07,855,0
"726","Andorra",2020-07-08,855,0
"727","Andorra",2020-07-09,855,0
"728","Andorra",2020-07-10,855,0
"729","Andorra",2020-07-11,855,0
"730","Andorra",2020-07-12,855,0
"731","Andorra",2020-07-13,858,3
"732","Andorra",2020-07-14,861,3
"733","Andorra",2020-07-15,862,1
"734","Andorra",2020-07-16,877,15
"735","Andorra",2020-07-17,880,3
"736","Andorra",2020-07-18,880,0
"737","Andorra",2020-07-19,880,0
"738","Andorra",2020-07-20,884,4
"739","Andorra",2020-07-21,884,0
"740","Andorra",2020-07-22,889,5
"741","Andorra",2020-07-23,889,0
"742","Andorra",2020-07-24,897,8
"743","Andorra",2020-07-25,897,0
"744","Andorra",2020-07-26,897,0
"745","Angola",2020-01-23,0,0
"746","Angola",2020-01-24,0,0
"747","Angola",2020-01-25,0,0
"748","Angola",2020-01-26,0,0
"749","Angola",2020-01-27,0,0
"750","Angola",2020-01-28,0,0
"751","Angola",2020-01-29,0,0
"752","Angola",2020-01-30,0,0
"753","Angola",2020-01-31,0,0
"754","Angola",2020-02-01,0,0
"755","Angola",2020-02-02,0,0
"756","Angola",2020-02-03,0,0
"757","Angola",2020-02-04,0,0
"758","Angola",2020-02-05,0,0
"759","Angola",2020-02-06,0,0
"760","Angola",2020-02-07,0,0
"761","Angola",2020-02-08,0,0
"762","Angola",2020-02-09,0,0
"763","Angola",2020-02-10,0,0
"764","Angola",2020-02-11,0,0
"765","Angola",2020-02-12,0,0
"766","Angola",2020-02-13,0,0
"767","Angola",2020-02-14,0,0
"768","Angola",2020-02-15,0,0
"769","Angola",2020-02-16,0,0
"770","Angola",2020-02-17,0,0
"771","Angola",2020-02-18,0,0
"772","Angola",2020-02-19,0,0
"773","Angola",2020-02-20,0,0
"774","Angola",2020-02-21,0,0
"775","Angola",2020-02-22,0,0
"776","Angola",2020-02-23,0,0
"777","Angola",2020-02-24,0,0
"778","Angola",2020-02-25,0,0
"779","Angola",2020-02-26,0,0
"780","Angola",2020-02-27,0,0
"781","Angola",2020-02-28,0,0
"782","Angola",2020-02-29,0,0
"783","Angola",2020-03-01,0,0
"784","Angola",2020-03-02,0,0
"785","Angola",2020-03-03,0,0
"786","Angola",2020-03-04,0,0
"787","Angola",2020-03-05,0,0
"788","Angola",2020-03-06,0,0
"789","Angola",2020-03-07,0,0
"790","Angola",2020-03-08,0,0
"791","Angola",2020-03-09,0,0
"792","Angola",2020-03-10,0,0
"793","Angola",2020-03-11,0,0
"794","Angola",2020-03-12,0,0
"795","Angola",2020-03-13,0,0
"796","Angola",2020-03-14,0,0
"797","Angola",2020-03-15,0,0
"798","Angola",2020-03-16,0,0
"799","Angola",2020-03-17,0,0
"800","Angola",2020-03-18,0,0
"801","Angola",2020-03-19,0,0
"802","Angola",2020-03-20,1,1
"803","Angola",2020-03-21,2,1
"804","Angola",2020-03-22,2,0
"805","Angola",2020-03-23,3,1
"806","Angola",2020-03-24,3,0
"807","Angola",2020-03-25,3,0
"808","Angola",2020-03-26,4,1
"809","Angola",2020-03-27,4,0
"810","Angola",2020-03-28,5,1
"811","Angola",2020-03-29,7,2
"812","Angola",2020-03-30,7,0
"813","Angola",2020-03-31,7,0
"814","Angola",2020-04-01,8,1
"815","Angola",2020-04-02,8,0
"816","Angola",2020-04-03,8,0
"817","Angola",2020-04-04,10,2
"818","Angola",2020-04-05,14,4
"819","Angola",2020-04-06,16,2
"820","Angola",2020-04-07,17,1
"821","Angola",2020-04-08,19,2
"822","Angola",2020-04-09,19,0
"823","Angola",2020-04-10,19,0
"824","Angola",2020-04-11,19,0
"825","Angola",2020-04-12,19,0
"826","Angola",2020-04-13,19,0
"827","Angola",2020-04-14,19,0
"828","Angola",2020-04-15,19,0
"829","Angola",2020-04-16,19,0
"830","Angola",2020-04-17,19,0
"831","Angola",2020-04-18,24,5
"832","Angola",2020-04-19,24,0
"833","Angola",2020-04-20,24,0
"834","Angola",2020-04-21,24,0
"835","Angola",2020-04-22,25,1
"836","Angola",2020-04-23,25,0
"837","Angola",2020-04-24,25,0
"838","Angola",2020-04-25,25,0
"839","Angola",2020-04-26,26,1
"840","Angola",2020-04-27,27,1
"841","Angola",2020-04-28,27,0
"842","Angola",2020-04-29,27,0
"843","Angola",2020-04-30,27,0
"844","Angola",2020-05-01,30,3
"845","Angola",2020-05-02,35,5
"846","Angola",2020-05-03,35,0
"847","Angola",2020-05-04,35,0
"848","Angola",2020-05-05,36,1
"849","Angola",2020-05-06,36,0
"850","Angola",2020-05-07,36,0
"851","Angola",2020-05-08,43,7
"852","Angola",2020-05-09,43,0
"853","Angola",2020-05-10,45,2
"854","Angola",2020-05-11,45,0
"855","Angola",2020-05-12,45,0
"856","Angola",2020-05-13,45,0
"857","Angola",2020-05-14,48,3
"858","Angola",2020-05-15,48,0
"859","Angola",2020-05-16,48,0
"860","Angola",2020-05-17,48,0
"861","Angola",2020-05-18,50,2
"862","Angola",2020-05-19,52,2
"863","Angola",2020-05-20,52,0
"864","Angola",2020-05-21,58,6
"865","Angola",2020-05-22,60,2
"866","Angola",2020-05-23,61,1
"867","Angola",2020-05-24,69,8
"868","Angola",2020-05-25,70,1
"869","Angola",2020-05-26,70,0
"870","Angola",2020-05-27,71,1
"871","Angola",2020-05-28,74,3
"872","Angola",2020-05-29,81,7
"873","Angola",2020-05-30,84,3
"874","Angola",2020-05-31,86,2
"875","Angola",2020-06-01,86,0
"876","Angola",2020-06-02,86,0
"877","Angola",2020-06-03,86,0
"878","Angola",2020-06-04,86,0
"879","Angola",2020-06-05,86,0
"880","Angola",2020-06-06,88,2
"881","Angola",2020-06-07,91,3
"882","Angola",2020-06-08,92,1
"883","Angola",2020-06-09,96,4
"884","Angola",2020-06-10,113,17
"885","Angola",2020-06-11,118,5
"886","Angola",2020-06-12,130,12
"887","Angola",2020-06-13,138,8
"888","Angola",2020-06-14,140,2
"889","Angola",2020-06-15,142,2
"890","Angola",2020-06-16,148,6
"891","Angola",2020-06-17,155,7
"892","Angola",2020-06-18,166,11
"893","Angola",2020-06-19,172,6
"894","Angola",2020-06-20,176,4
"895","Angola",2020-06-21,183,7
"896","Angola",2020-06-22,186,3
"897","Angola",2020-06-23,189,3
"898","Angola",2020-06-24,197,8
"899","Angola",2020-06-25,212,15
"900","Angola",2020-06-26,212,0
"901","Angola",2020-06-27,259,47
"902","Angola",2020-06-28,267,8
"903","Angola",2020-06-29,276,9
"904","Angola",2020-06-30,284,8
"905","Angola",2020-07-01,291,7
"906","Angola",2020-07-02,315,24
"907","Angola",2020-07-03,328,13
"908","Angola",2020-07-04,346,18
"909","Angola",2020-07-05,346,0
"910","Angola",2020-07-06,346,0
"911","Angola",2020-07-07,386,40
"912","Angola",2020-07-08,386,0
"913","Angola",2020-07-09,396,10
"914","Angola",2020-07-10,458,62
"915","Angola",2020-07-11,462,4
"916","Angola",2020-07-12,506,44
"917","Angola",2020-07-13,525,19
"918","Angola",2020-07-14,541,16
"919","Angola",2020-07-15,576,35
"920","Angola",2020-07-16,607,31
"921","Angola",2020-07-17,638,31
"922","Angola",2020-07-18,687,49
"923","Angola",2020-07-19,705,18
"924","Angola",2020-07-20,749,44
"925","Angola",2020-07-21,779,30
"926","Angola",2020-07-22,812,33
"927","Angola",2020-07-23,851,39
"928","Angola",2020-07-24,880,29
"929","Angola",2020-07-25,916,36
"930","Angola",2020-07-26,932,16
"931","Antigua and Barbuda",2020-01-23,0,0
"932","Antigua and Barbuda",2020-01-24,0,0
"933","Antigua and Barbuda",2020-01-25,0,0
"934","Antigua and Barbuda",2020-01-26,0,0
"935","Antigua and Barbuda",2020-01-27,0,0
"936","Antigua and Barbuda",2020-01-28,0,0
"937","Antigua and Barbuda",2020-01-29,0,0
"938","Antigua and Barbuda",2020-01-30,0,0
"939","Antigua and Barbuda",2020-01-31,0,0
"940","Antigua and Barbuda",2020-02-01,0,0
"941","Antigua and Barbuda",2020-02-02,0,0
"942","Antigua and Barbuda",2020-02-03,0,0
"943","Antigua and Barbuda",2020-02-04,0,0
"944","Antigua and Barbuda",2020-02-05,0,0
"945","Antigua and Barbuda",2020-02-06,0,0
"946","Antigua and Barbuda",2020-02-07,0,0
"947","Antigua and Barbuda",2020-02-08,0,0
"948","Antigua and Barbuda",2020-02-09,0,0
"949","Antigua and Barbuda",2020-02-10,0,0
"950","Antigua and Barbuda",2020-02-11,0,0
"951","Antigua and Barbuda",2020-02-12,0,0
"952","Antigua and Barbuda",2020-02-13,0,0
"953","Antigua and Barbuda",2020-02-14,0,0
"954","Antigua and Barbuda",2020-02-15,0,0
"955","Antigua and Barbuda",2020-02-16,0,0
"956","Antigua and Barbuda",2020-02-17,0,0
"957","Antigua and Barbuda",2020-02-18,0,0
"958","Antigua and Barbuda",2020-02-19,0,0
"959","Antigua and Barbuda",2020-02-20,0,0
"960","Antigua and Barbuda",2020-02-21,0,0
"961","Antigua and Barbuda",2020-02-22,0,0
"962","Antigua and Barbuda",2020-02-23,0,0
"963","Antigua and Barbuda",2020-02-24,0,0
"964","Antigua and Barbuda",2020-02-25,0,0
"965","Antigua and Barbuda",2020-02-26,0,0
"966","Antigua and Barbuda",2020-02-27,0,0
"967","Antigua and Barbuda",2020-02-28,0,0
"968","Antigua and Barbuda",2020-02-29,0,0
"969","Antigua and Barbuda",2020-03-01,0,0
"970","Antigua and Barbuda",2020-03-02,0,0
"971","Antigua and Barbuda",2020-03-03,0,0
"972","Antigua and Barbuda",2020-03-04,0,0
"973","Antigua and Barbuda",2020-03-05,0,0
"974","Antigua and Barbuda",2020-03-06,0,0
"975","Antigua and Barbuda",2020-03-07,0,0
"976","Antigua and Barbuda",2020-03-08,0,0
"977","Antigua and Barbuda",2020-03-09,0,0
"978","Antigua and Barbuda",2020-03-10,0,0
"979","Antigua and Barbuda",2020-03-11,0,0
"980","Antigua and Barbuda",2020-03-12,0,0
"981","Antigua and Barbuda",2020-03-13,1,1
"982","Antigua and Barbuda",2020-03-14,1,0
"983","Antigua and Barbuda",2020-03-15,1,0
"984","Antigua and Barbuda",2020-03-16,1,0
"985","Antigua and Barbuda",2020-03-17,1,0
"986","Antigua and Barbuda",2020-03-18,1,0
"987","Antigua and Barbuda",2020-03-19,1,0
"988","Antigua and Barbuda",2020-03-20,1,0
"989","Antigua and Barbuda",2020-03-21,1,0
"990","Antigua and Barbuda",2020-03-22,1,0
"991","Antigua and Barbuda",2020-03-23,3,2
"992","Antigua and Barbuda",2020-03-24,3,0
"993","Antigua and Barbuda",2020-03-25,3,0
"994","Antigua and Barbuda",2020-03-26,7,4
"995","Antigua and Barbuda",2020-03-27,7,0
"996","Antigua and Barbuda",2020-03-28,7,0
"997","Antigua and Barbuda",2020-03-29,7,0
"998","Antigua and Barbuda",2020-03-30,7,0
"999","Antigua and Barbuda",2020-03-31,7,0
"1000","Antigua and Barbuda",2020-04-01,7,0
"1001","Antigua and Barbuda",2020-04-02,9,2
"1002","Antigua and Barbuda",2020-04-03,15,6
"1003","Antigua and Barbuda",2020-04-04,15,0
"1004","Antigua and Barbuda",2020-04-05,15,0
"1005","Antigua and Barbuda",2020-04-06,15,0
"1006","Antigua and Barbuda",2020-04-07,19,4
"1007","Antigua and Barbuda",2020-04-08,19,0
"1008","Antigua and Barbuda",2020-04-09,19,0
"1009","Antigua and Barbuda",2020-04-10,19,0
"1010","Antigua and Barbuda",2020-04-11,21,2
"1011","Antigua and Barbuda",2020-04-12,21,0
"1012","Antigua and Barbuda",2020-04-13,23,2
"1013","Antigua and Barbuda",2020-04-14,23,0
"1014","Antigua and Barbuda",2020-04-15,23,0
"1015","Antigua and Barbuda",2020-04-16,23,0
"1016","Antigua and Barbuda",2020-04-17,23,0
"1017","Antigua and Barbuda",2020-04-18,23,0
"1018","Antigua and Barbuda",2020-04-19,23,0
"1019","Antigua and Barbuda",2020-04-20,23,0
"1020","Antigua and Barbuda",2020-04-21,23,0
"1021","Antigua and Barbuda",2020-04-22,24,1
"1022","Antigua and Barbuda",2020-04-23,24,0
"1023","Antigua and Barbuda",2020-04-24,24,0
"1024","Antigua and Barbuda",2020-04-25,24,0
"1025","Antigua and Barbuda",2020-04-26,24,0
"1026","Antigua and Barbuda",2020-04-27,24,0
"1027","Antigua and Barbuda",2020-04-28,24,0
"1028","Antigua and Barbuda",2020-04-29,24,0
"1029","Antigua and Barbuda",2020-04-30,24,0
"1030","Antigua and Barbuda",2020-05-01,25,1
"1031","Antigua and Barbuda",2020-05-02,25,0
"1032","Antigua and Barbuda",2020-05-03,25,0
"1033","Antigua and Barbuda",2020-05-04,25,0
"1034","Antigua and Barbuda",2020-05-05,25,0
"1035","Antigua and Barbuda",2020-05-06,25,0
"1036","Antigua and Barbuda",2020-05-07,25,0
"1037","Antigua and Barbuda",2020-05-08,25,0
"1038","Antigua and Barbuda",2020-05-09,25,0
"1039","Antigua and Barbuda",2020-05-10,25,0
"1040","Antigua and Barbuda",2020-05-11,25,0
"1041","Antigua and Barbuda",2020-05-12,25,0
"1042","Antigua and Barbuda",2020-05-13,25,0
"1043","Antigua and Barbuda",2020-05-14,25,0
"1044","Antigua and Barbuda",2020-05-15,25,0
"1045","Antigua and Barbuda",2020-05-16,25,0
"1046","Antigua and Barbuda",2020-05-17,25,0
"1047","Antigua and Barbuda",2020-05-18,25,0
"1048","Antigua and Barbuda",2020-05-19,25,0
"1049","Antigua and Barbuda",2020-05-20,25,0
"1050","Antigua and Barbuda",2020-05-21,25,0
"1051","Antigua and Barbuda",2020-05-22,25,0
"1052","Antigua and Barbuda",2020-05-23,25,0
"1053","Antigua and Barbuda",2020-05-24,25,0
"1054","Antigua and Barbuda",2020-05-25,25,0
"1055","Antigua and Barbuda",2020-05-26,25,0
"1056","Antigua and Barbuda",2020-05-27,25,0
"1057","Antigua and Barbuda",2020-05-28,25,0
"1058","Antigua and Barbuda",2020-05-29,25,0
"1059","Antigua and Barbuda",2020-05-30,25,0
"1060","Antigua and Barbuda",2020-05-31,26,1
"1061","Antigua and Barbuda",2020-06-01,26,0
"1062","Antigua and Barbuda",2020-06-02,26,0
"1063","Antigua and Barbuda",2020-06-03,26,0
"1064","Antigua and Barbuda",2020-06-04,26,0
"1065","Antigua and Barbuda",2020-06-05,26,0
"1066","Antigua and Barbuda",2020-06-06,26,0
"1067","Antigua and Barbuda",2020-06-07,26,0
"1068","Antigua and Barbuda",2020-06-08,26,0
"1069","Antigua and Barbuda",2020-06-09,26,0
"1070","Antigua and Barbuda",2020-06-10,26,0
"1071","Antigua and Barbuda",2020-06-11,26,0
"1072","Antigua and Barbuda",2020-06-12,26,0
"1073","Antigua and Barbuda",2020-06-13,26,0
"1074","Antigua and Barbuda",2020-06-14,26,0
"1075","Antigua and Barbuda",2020-06-15,26,0
"1076","Antigua and Barbuda",2020-06-16,26,0
"1077","Antigua and Barbuda",2020-06-17,26,0
"1078","Antigua and Barbuda",2020-06-18,26,0
"1079","Antigua and Barbuda",2020-06-19,26,0
"1080","Antigua and Barbuda",2020-06-20,26,0
"1081","Antigua and Barbuda",2020-06-21,26,0
"1082","Antigua and Barbuda",2020-06-22,26,0
"1083","Antigua and Barbuda",2020-06-23,26,0
"1084","Antigua and Barbuda",2020-06-24,26,0
"1085","Antigua and Barbuda",2020-06-25,65,39
"1086","Antigua and Barbuda",2020-06-26,65,0
"1087","Antigua and Barbuda",2020-06-27,65,0
"1088","Antigua and Barbuda",2020-06-28,69,4
"1089","Antigua and Barbuda",2020-06-29,69,0
"1090","Antigua and Barbuda",2020-06-30,69,0
"1091","Antigua and Barbuda",2020-07-01,69,0
"1092","Antigua and Barbuda",2020-07-02,69,0
"1093","Antigua and Barbuda",2020-07-03,68,-1
"1094","Antigua and Barbuda",2020-07-04,68,0
"1095","Antigua and Barbuda",2020-07-05,68,0
"1096","Antigua and Barbuda",2020-07-06,70,2
"1097","Antigua and Barbuda",2020-07-07,70,0
"1098","Antigua and Barbuda",2020-07-08,70,0
"1099","Antigua and Barbuda",2020-07-09,73,3
"1100","Antigua and Barbuda",2020-07-10,74,1
"1101","Antigua and Barbuda",2020-07-11,74,0
"1102","Antigua and Barbuda",2020-07-12,74,0
"1103","Antigua and Barbuda",2020-07-13,74,0
"1104","Antigua and Barbuda",2020-07-14,74,0
"1105","Antigua and Barbuda",2020-07-15,74,0
"1106","Antigua and Barbuda",2020-07-16,74,0
"1107","Antigua and Barbuda",2020-07-17,76,2
"1108","Antigua and Barbuda",2020-07-18,76,0
"1109","Antigua and Barbuda",2020-07-19,76,0
"1110","Antigua and Barbuda",2020-07-20,76,0
"1111","Antigua and Barbuda",2020-07-21,76,0
"1112","Antigua and Barbuda",2020-07-22,76,0
"1113","Antigua and Barbuda",2020-07-23,76,0
"1114","Antigua and Barbuda",2020-07-24,82,6
"1115","Antigua and Barbuda",2020-07-25,82,0
"1116","Antigua and Barbuda",2020-07-26,82,0
"1117","Argentina",2020-01-23,0,0
"1118","Argentina",2020-01-24,0,0
"1119","Argentina",2020-01-25,0,0
"1120","Argentina",2020-01-26,0,0
"1121","Argentina",2020-01-27,0,0
"1122","Argentina",2020-01-28,0,0
"1123","Argentina",2020-01-29,0,0
"1124","Argentina",2020-01-30,0,0
"1125","Argentina",2020-01-31,0,0
"1126","Argentina",2020-02-01,0,0
"1127","Argentina",2020-02-02,0,0
"1128","Argentina",2020-02-03,0,0
"1129","Argentina",2020-02-04,0,0
"1130","Argentina",2020-02-05,0,0
"1131","Argentina",2020-02-06,0,0
"1132","Argentina",2020-02-07,0,0
"1133","Argentina",2020-02-08,0,0
"1134","Argentina",2020-02-09,0,0
"1135","Argentina",2020-02-10,0,0
"1136","Argentina",2020-02-11,0,0
"1137","Argentina",2020-02-12,0,0
"1138","Argentina",2020-02-13,0,0
"1139","Argentina",2020-02-14,0,0
"1140","Argentina",2020-02-15,0,0
"1141","Argentina",2020-02-16,0,0
"1142","Argentina",2020-02-17,0,0
"1143","Argentina",2020-02-18,0,0
"1144","Argentina",2020-02-19,0,0
"1145","Argentina",2020-02-20,0,0
"1146","Argentina",2020-02-21,0,0
"1147","Argentina",2020-02-22,0,0
"1148","Argentina",2020-02-23,0,0
"1149","Argentina",2020-02-24,0,0
"1150","Argentina",2020-02-25,0,0
"1151","Argentina",2020-02-26,0,0
"1152","Argentina",2020-02-27,0,0
"1153","Argentina",2020-02-28,0,0
"1154","Argentina",2020-02-29,0,0
"1155","Argentina",2020-03-01,0,0
"1156","Argentina",2020-03-02,0,0
"1157","Argentina",2020-03-03,1,1
"1158","Argentina",2020-03-04,1,0
"1159","Argentina",2020-03-05,1,0
"1160","Argentina",2020-03-06,2,1
"1161","Argentina",2020-03-07,8,6
"1162","Argentina",2020-03-08,12,4
"1163","Argentina",2020-03-09,12,0
"1164","Argentina",2020-03-10,17,5
"1165","Argentina",2020-03-11,19,2
"1166","Argentina",2020-03-12,19,0
"1167","Argentina",2020-03-13,31,12
"1168","Argentina",2020-03-14,34,3
"1169","Argentina",2020-03-15,45,11
"1170","Argentina",2020-03-16,56,11
"1171","Argentina",2020-03-17,68,12
"1172","Argentina",2020-03-18,79,11
"1173","Argentina",2020-03-19,97,18
"1174","Argentina",2020-03-20,128,31
"1175","Argentina",2020-03-21,158,30
"1176","Argentina",2020-03-22,266,108
"1177","Argentina",2020-03-23,301,35
"1178","Argentina",2020-03-24,387,86
"1179","Argentina",2020-03-25,387,0
"1180","Argentina",2020-03-26,502,115
"1181","Argentina",2020-03-27,589,87
"1182","Argentina",2020-03-28,690,101
"1183","Argentina",2020-03-29,745,55
"1184","Argentina",2020-03-30,820,75
"1185","Argentina",2020-03-31,1054,234
"1186","Argentina",2020-04-01,1054,0
"1187","Argentina",2020-04-02,1133,79
"1188","Argentina",2020-04-03,1265,132
"1189","Argentina",2020-04-04,1451,186
"1190","Argentina",2020-04-05,1451,0
"1191","Argentina",2020-04-06,1554,103
"1192","Argentina",2020-04-07,1628,74
"1193","Argentina",2020-04-08,1715,87
"1194","Argentina",2020-04-09,1795,80
"1195","Argentina",2020-04-10,1975,180
"1196","Argentina",2020-04-11,1975,0
"1197","Argentina",2020-04-12,2142,167
"1198","Argentina",2020-04-13,2208,66
"1199","Argentina",2020-04-14,2277,69
"1200","Argentina",2020-04-15,2443,166
"1201","Argentina",2020-04-16,2571,128
"1202","Argentina",2020-04-17,2669,98
"1203","Argentina",2020-04-18,2758,89
"1204","Argentina",2020-04-19,2839,81
"1205","Argentina",2020-04-20,2941,102
"1206","Argentina",2020-04-21,3031,90
"1207","Argentina",2020-04-22,3144,113
"1208","Argentina",2020-04-23,3435,291
"1209","Argentina",2020-04-24,3607,172
"1210","Argentina",2020-04-25,3780,173
"1211","Argentina",2020-04-26,3892,112
"1212","Argentina",2020-04-27,4003,111
"1213","Argentina",2020-04-28,4127,124
"1214","Argentina",2020-04-29,4285,158
"1215","Argentina",2020-04-30,4428,143
"1216","Argentina",2020-05-01,4532,104
"1217","Argentina",2020-05-02,4681,149
"1218","Argentina",2020-05-03,4783,102
"1219","Argentina",2020-05-04,4887,104
"1220","Argentina",2020-05-05,5020,133
"1221","Argentina",2020-05-06,5208,188
"1222","Argentina",2020-05-07,5371,163
"1223","Argentina",2020-05-08,5611,240
"1224","Argentina",2020-05-09,5776,165
"1225","Argentina",2020-05-10,6034,258
"1226","Argentina",2020-05-11,6278,244
"1227","Argentina",2020-05-12,6563,285
"1228","Argentina",2020-05-13,6879,316
"1229","Argentina",2020-05-14,7134,255
"1230","Argentina",2020-05-15,7479,345
"1231","Argentina",2020-05-16,7805,326
"1232","Argentina",2020-05-17,8068,263
"1233","Argentina",2020-05-18,8371,303
"1234","Argentina",2020-05-19,8809,438
"1235","Argentina",2020-05-20,9283,474
"1236","Argentina",2020-05-21,9931,648
"1237","Argentina",2020-05-22,10649,718
"1238","Argentina",2020-05-23,11353,704
"1239","Argentina",2020-05-24,12076,723
"1240","Argentina",2020-05-25,12628,552
"1241","Argentina",2020-05-26,13228,600
"1242","Argentina",2020-05-27,13933,705
"1243","Argentina",2020-05-28,14702,769
"1244","Argentina",2020-05-29,15419,717
"1245","Argentina",2020-05-30,16214,795
"1246","Argentina",2020-05-31,16851,637
"1247","Argentina",2020-06-01,17415,564
"1248","Argentina",2020-06-02,18319,904
"1249","Argentina",2020-06-03,19268,949
"1250","Argentina",2020-06-04,20197,929
"1251","Argentina",2020-06-05,21037,840
"1252","Argentina",2020-06-06,22020,983
"1253","Argentina",2020-06-07,22794,774
"1254","Argentina",2020-06-08,23620,826
"1255","Argentina",2020-06-09,24761,1141
"1256","Argentina",2020-06-10,25987,1226
"1257","Argentina",2020-06-11,27373,1386
